author,comment,commentsCount,pageUrl,replyCount,title,type,videoID,voteCount,source_file,source_text_col,comment_text,comment_text_norm,mode,word_count,has_gender_hint,has_stance_hint,has_experience_hint,has_learning_hint,has_change_hint,has_reinforcement_hint,has_action_hint,has_info_hint,has_identity_hint,keep,keep_reason
@juhdygithinji3891,🥺🫂🫂,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,reply,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,🥺🫂🫂,🥺🫂🫂,v2,0,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@tsc2022,Awesome! Informative! Educative!,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Awesome! Informative! Educative!,awesome! informative! educative!,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@faithmaloi8221,Eyieee go girl rozy,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Eyieee go girl rozy,eyieee go girl rozy,v2,4,True,False,True,False,False,False,False,False,False,False,too_few_words_v2
@muthonindegwa5590,"Informative and emotional piece.
Great work director, Kambua, Judy, Dorcas and all who contributed.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Informative and emotional piece.
Great work director, Kambua, Judy, Dorcas and all who contributed.","informative and emotional piece. great work director, kambua, judy, dorcas and all who contributed.",v2,14,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Sweetrose7349,"Thank you Phil for this, next kindly do a documentary on rape and molestation on young girls. Myself I was ""fingered"" by a primary school male teacher from class 6-8. I do remember seeing blood in his fingers after he did it the first time (he broke my virginity). I reported the case to women teachers but I was told its because i didn't wear long clothes and it was my fault. I was a child 11,12,13  years during this period.  I have heard he was arrested in another school after transfer and did the same there. I am 31 years old woman now, but it affected me psychologically. I didnt get the HIV, but I hate men, I have never trusted any man in my life. I still have nightmares about some huge black man choking me like he used to. I fear sex, i fear getting married as sex is a great part of marriage. A documentary would help a girl who might be going through the same.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,2,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,7,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Thank you Phil for this, next kindly do a documentary on rape and molestation on young girls. Myself I was ""fingered"" by a primary school male teacher from class 6-8. I do remember seeing blood in his fingers after he did it the first time (he broke my virginity). I reported the case to women teachers but I was told its because i didn't wear long clothes and it was my fault. I was a child 11,12,13  years during this period.  I have heard he was arrested in another school after transfer and did the same there. I am 31 years old woman now, but it affected me psychologically. I didnt get the HIV, but I hate men, I have never trusted any man in my life. I still have nightmares about some huge black man choking me like he used to. I fear sex, i fear getting married as sex is a great part of marriage. A documentary would help a girl who might be going through the same.","thank you phil for this, next kindly do a documentary on rape and molestation on young girls. myself i was ""fingered"" by a primary school male teacher from class 6-8. i do remember seeing blood in his fingers after he did it the first time (he broke my virginity). i reported the case to women teachers but i was told its because i didn't wear long clothes and it was my fault. i was a child 11,12,13 years during this period. i have heard he was arrested in another school after transfer and did the same there. i am 31 years old woman now, but it affected me psychologically. i didnt get the hiv, but i hate men, i have never trusted any man in my life. i still have nightmares about some huge black man choking me like he used to. i fear sex, i fear getting married as sex is a great part of marriage. a documentary would help a girl who might be going through the same.",v2,174,True,False,True,False,False,False,False,True,False,False,emoji_or_punct_only
@carrenmenya425,Thank you for this Phil❤,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Thank you for this Phil❤,thank you for this phil❤,v2,5,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@cindytptp9225,"this is educative 
my view having been from the maa community 
the girl child is impacted at a young age that without the cut you cannot be a complete woman so they request for the cut themselves",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"this is educative 
my view having been from the maa community 
the girl child is impacted at a young age that without the cut you cannot be a complete woman so they request for the cut themselves",this is educative my view having been from the maa community the girl child is impacted at a young age that without the cut you cannot be a complete woman so they request for the cut themselves,v2,37,True,False,True,False,False,False,False,False,False,True,substantive_v2_len
@magdalenekaleli399,Loved the documetary it's very informative. Just gained new insights that FGM is not only in Maa but other parts of the country including Nairobi and its environments. Good job @phil and the team for making this.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Loved the documetary it's very informative. Just gained new insights that FGM is not only in Maa but other parts of the country including Nairobi and its environments. Good job @phil and the team for making this.,loved the documetary it's very informative. just gained new insights that fgm is not only in maa but other parts of the country including nairobi and its environments. good job @phil and the team for making this.,v2,38,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@yudcij,a country in chaos a hope for better,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,a country in chaos a hope for better,a country in chaos a hope for better,v2,8,False,False,True,False,False,False,False,False,False,True,substantive_v2_len
@samposhumary7706,"I am from the Maa community as well and I have studied, graduated and I’m working and I’m ready to support and educate my community that FGM & early childhood is wrong.",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,8,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"I am from the Maa community as well and I have studied, graduated and I’m working and I’m ready to support and educate my community that FGM & early childhood is wrong.","i am from the maa community as well and i have studied, graduated and i'm working and i'm ready to support and educate my community that fgm & early childhood is wrong.",v2,33,False,True,True,False,False,False,True,False,False,False,emoji_or_punct_only
@smakblessed7440,Thanks Team for informative documentary. I believe God will make a way.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Thanks Team for informative documentary. I believe God will make a way.,thanks team for informative documentary. i believe god will make a way.,v2,12,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Highlyfavoured-c2f,Woooooow💯💯this is really nice..thanks Phil for the bold step you've taken to speak about this act that people ignore and assume yet it has so many effects on our girls,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,2,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Woooooow💯💯this is really nice..thanks Phil for the bold step you've taken to speak about this act that people ignore and assume yet it has so many effects on our girls,woooooow💯💯this is really nice..thanks phil for the bold step you've taken to speak about this act that people ignore and assume yet it has so many effects on our girls,v2,33,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@littlemisssunshine6272,"This is a wonderful conversation, thank you Philip. Kindly consider putting subtitles for our none Kenyan friends that want to be part of this conversation. Thank you 💜💜💜",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"This is a wonderful conversation, thank you Philip. Kindly consider putting subtitles for our none Kenyan friends that want to be part of this conversation. Thank you 💜💜💜","this is a wonderful conversation, thank you philip. kindly consider putting subtitles for our none kenyan friends that want to be part of this conversation. thank you 💜💜💜",v2,27,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@susanwanjirumwangi4243,And here I thought FGM Imebaki huku NEP tu. Sad. And early marriages...I lost a student in form 3 to this as well. Kudos on shinning a light on this,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,4,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,And here I thought FGM Imebaki huku NEP tu. Sad. And early marriages...I lost a student in form 3 to this as well. Kudos on shinning a light on this,and here i thought fgm imebaki huku nep tu. sad. and early marriages...i lost a student in form 3 to this as well. kudos on shinning a light on this,v2,31,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@AnnMueni-fr8nk,"This is big..Phil, great job",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"This is big..Phil, great job","this is big..phil, great job",v2,6,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@helixvince6699,Good work.Dorcas has really talked sense (36-41),186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Good work.Dorcas has really talked sense (36-41),good work.dorcas has really talked sense (36-41),v2,9,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
@vevo3130,"Let me tell you hebu niongee kwa Kiswahili, ni hivi imani na utamaduni ni moja kati ya vitu hatari sana Mwanadamu akishikilia; bila kutafakari au asipotumia akili, na ndio hii kitu wamasai wanafanya yaani kuna saa ukifikiria au ukiwauliza kwanini bado mwafanya hivyo? na ni ukatili hawana jibu lingine zaidi ya kuwa wanaenzi utamaduni au imani, ila ukweli ni kwa sababu Mwanadamu hapendi kuambiwa ni  ile akili ya uzuzu ya ""huwezi niambia kitu wewe"" hasa wanaume na wazee wa hizi jamii hasa kama hivyo mmeenda wanawake wengi ndio kabisaaaaa yaani ""HAWAAMBILIKI"" ukiwaangalia hapo ni kama wanaelewa na wamejua ila sio mara ya kwanza wanaambiwa na imagine miaka yote hiyo unadhani hawajui, wanajua vizuri na ndio maana wanafanya kwa kificho au wanafanyia watoto wachanga kabisa, wanajua ni makosa na ni kinyume na sheria; ila sasa kwa sababu ya kutoambilika ""HAWAAMBILIKI"" na sheria pia zimelegalega basi ndio kabisaaa...""mwanadamu hakomboleki mpaka aamue mwenyewe"" so tuendelee tu kuwaelimisha ila maamuzi ni juu yao na watoto ni wao....NASIKITIKA SANA NA NAUMIA SANA WATOTO WAKIFANYIWA UKATILI",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Let me tell you hebu niongee kwa Kiswahili, ni hivi imani na utamaduni ni moja kati ya vitu hatari sana Mwanadamu akishikilia; bila kutafakari au asipotumia akili, na ndio hii kitu wamasai wanafanya yaani kuna saa ukifikiria au ukiwauliza kwanini bado mwafanya hivyo? na ni ukatili hawana jibu lingine zaidi ya kuwa wanaenzi utamaduni au imani, ila ukweli ni kwa sababu Mwanadamu hapendi kuambiwa ni  ile akili ya uzuzu ya ""huwezi niambia kitu wewe"" hasa wanaume na wazee wa hizi jamii hasa kama hivyo mmeenda wanawake wengi ndio kabisaaaaa yaani ""HAWAAMBILIKI"" ukiwaangalia hapo ni kama wanaelewa na wamejua ila sio mara ya kwanza wanaambiwa na imagine miaka yote hiyo unadhani hawajui, wanajua vizuri na ndio maana wanafanya kwa kificho au wanafanyia watoto wachanga kabisa, wanajua ni makosa na ni kinyume na sheria; ila sasa kwa sababu ya kutoambilika ""HAWAAMBILIKI"" na sheria pia zimelegalega basi ndio kabisaaa...""mwanadamu hakomboleki mpaka aamue mwenyewe"" so tuendelee tu kuwaelimisha ila maamuzi ni juu yao na watoto ni wao....NASIKITIKA SANA NA NAUMIA SANA WATOTO WAKIFANYIWA UKATILI","let me tell you hebu niongee kwa kiswahili, ni hivi imani na utamaduni ni moja kati ya vitu hatari sana mwanadamu akishikilia; bila kutafakari au asipotumia akili, na ndio hii kitu wamasai wanafanya yaani kuna saa ukifikiria au ukiwauliza kwanini bado mwafanya hivyo? na ni ukatili hawana jibu lingine zaidi ya kuwa wanaenzi utamaduni au imani, ila ukweli ni kwa sababu mwanadamu hapendi kuambiwa ni ile akili ya uzuzu ya ""huwezi niambia kitu wewe"" hasa wanaume na wazee wa hizi jamii hasa kama hivyo mmeenda wanawake wengi ndio kabisaaaaa yaani ""hawaambiliki"" ukiwaangalia hapo ni kama wanaelewa na wamejua ila sio mara ya kwanza wanaambiwa na imagine miaka yote hiyo unadhani hawajui, wanajua vizuri na ndio maana wanafanya kwa kificho au wanafanyia watoto wachanga kabisa, wanajua ni makosa na ni kinyume na sheria; ila sasa kwa sababu ya kutoambilika ""hawaambiliki"" na sheria pia zimelegalega basi ndio kabisaaa...""mwanadamu hakomboleki mpaka aamue mwenyewe"" so tuendelee tu kuwaelimisha ila maamuzi ni juu yao na watoto ni wao....nasikitika sana na naumia sana watoto wakifanyiwa ukatili",v2,172,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@StephenMugo-f2k,"Waaaaah 😢😢my heart is bleeding when I hear this,Mr Karanja thank you so much my the God Almighty bless you and your awesome team for the good work 💯 
And my prayer is may this end isikue tu ni stori tu na pattern 😢",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Waaaaah 😢😢my heart is bleeding when I hear this,Mr Karanja thank you so much my the God Almighty bless you and your awesome team for the good work 💯 
And my prayer is may this end isikue tu ni stori tu na pattern 😢","waaaaah 😢😢my heart is bleeding when i hear this,mr karanja thank you so much my the god almighty bless you and your awesome team for the good work 💯 and my prayer is may this end isikue tu ni stori tu na pattern 😢",v2,43,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@vevo3130,Ila some societies jamani!!!! Kha! Nashukuru kuzaliwa nilipozaliwa na mwanangu wa kike kuzaliwa na mimi.....uwiih!,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Ila some societies jamani!!!! Kha! Nashukuru kuzaliwa nilipozaliwa na mwanangu wa kike kuzaliwa na mimi.....uwiih!,ila some societies jamani!!!! kha! nashukuru kuzaliwa nilipozaliwa na mwanangu wa kike kuzaliwa na mimi.....uwiih!,v2,16,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@alicemari-kaniniinmaria8485,Thanks Phil 😢,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Thanks Phil 😢,thanks phil 😢,v2,2,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@mercychepngeno3840,"I watched the Makosa ni Yangu movie by Abel mtua and philit TV and I was furious. Furious in the way women are abused in the society, not only by men but also perpetrated by women😢. Guys, let's love one another jamani n respect humans",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,5,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"I watched the Makosa ni Yangu movie by Abel mtua and philit TV and I was furious. Furious in the way women are abused in the society, not only by men but also perpetrated by women😢. Guys, let's love one another jamani n respect humans","i watched the makosa ni yangu movie by abel mtua and philit tv and i was furious. furious in the way women are abused in the society, not only by men but also perpetrated by women😢. guys, let's love one another jamani n respect humans",v2,46,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@KatamChero,"Phill and the entire crew you deserve a thank you for this 🙏
Kindly visit west pokot too🤲",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"Phill and the entire crew you deserve a thank you for this 🙏
Kindly visit west pokot too🤲",phill and the entire crew you deserve a thank you for this 🙏 kindly visit west pokot too🤲,v2,17,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@bettymwongera4949,Thanks Phil ..Weuh this is hard let's sensitive to these communities I think even education matters a lot.,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,1,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Thanks Phil ..Weuh this is hard let's sensitive to these communities I think even education matters a lot.,thanks phil ..weuh this is hard let's sensitive to these communities i think even education matters a lot.,v2,19,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@teresiamungai7602,"As a mama girl weeeh had all sorts of emotions watching this 😢
 Thank you Karanja and Kambua for this piece",186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,11,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,"As a mama girl weeeh had all sorts of emotions watching this 😢
 Thank you Karanja and Kambua for this piece",as a mama girl weeeh had all sorts of emotions watching this 😢 thank you karanja and kambua for this piece,v2,20,True,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@Life.Seasons,Please add the translation,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Please add the translation,please add the translation,v2,4,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
@Life.Seasons,😢😢😢 This is so important!! We must have these conversations!! ❤,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,😢😢😢 This is so important!! We must have these conversations!! ❤,😢😢😢 this is so important!! we must have these conversations!! ❤,v2,9,False,False,True,False,False,False,True,False,False,False,emoji_or_punct_only
@eunicejosphat5346,Good job Phil 👍👍,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,3,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,Good job Phil 👍👍,good job phil 👍👍,v2,3,False,False,True,False,False,False,False,False,False,False,emoji_or_punct_only
@lizqui249,This so sad,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,This so sad,this so sad,v2,3,False,False,True,False,False,False,False,False,False,False,too_few_words_v2
@naomimuhia7715,𝐼𝑡𝑠 𝑟𝑒𝑎𝑙𝑙𝑦 ℎ𝑎𝑝𝑝𝑒𝑛𝑖𝑛𝑔 𝑒𝑣𝑒𝑛 𝑖𝑛 𝑘𝑖𝑘𝑢𝑦𝑢 𝑙𝑎𝑛𝑑 𝑎𝑛𝑑 𝑒𝑣𝑒𝑟𝑦𝑜𝑛𝑒  𝑖𝑠 𝑠𝑖𝑙𝑒𝑛𝑡 𝑎𝑏𝑡 𝑖𝑡😢😢,186,https://www.youtube.com/watch?v=9lkDNN9BQOU,0,Episode 1: A Girl Dad on a Mission|Is my daughter really safe in this world?,comment,,0,Youtube- Episode 1- A Girl Dad on a Mission .xlsx,comment,𝐼𝑡𝑠 𝑟𝑒𝑎𝑙𝑙𝑦 ℎ𝑎𝑝𝑝𝑒𝑛𝑖𝑛𝑔 𝑒𝑣𝑒𝑛 𝑖𝑛 𝑘𝑖𝑘𝑢𝑦𝑢 𝑙𝑎𝑛𝑑 𝑎𝑛𝑑 𝑒𝑣𝑒𝑟𝑦𝑜𝑛𝑒  𝑖𝑠 𝑠𝑖𝑙𝑒𝑛𝑡 𝑎𝑏𝑡 𝑖𝑡😢😢,𝐼𝑡𝑠 𝑟𝑒𝑎𝑙𝑙𝑦 ℎ𝑎𝑝𝑝𝑒𝑛𝑖𝑛𝑔 𝑒𝑣𝑒𝑛 𝑖𝑛 𝑘𝑖𝑘𝑢𝑦𝑢 𝑙𝑎𝑛𝑑 𝑎𝑛𝑑 𝑒𝑣𝑒𝑟𝑦𝑜𝑛𝑒 𝑖𝑠 𝑠𝑖𝑙𝑒𝑛𝑡 𝑎𝑏𝑡 𝑖𝑡😢😢,v2,13,False,False,False,False,False,False,False,False,False,False,emoji_or_punct_only
